5846	area-identity	Registration Page with Mobile Number (OTP) & Name  Asp.Net Identity	Hi,I am using Asp.Net Identity. But as per my business requirement, I want change my Registration page with below fields:                  ----------------------------------1. NAME    |                                                |                  ----------------------------------                                                   --------------------------2. Mobile Number (with OTP)    |                                     |                                                   ------------------------------------------ | Create User |----------------
4951	area-mvc	Api analyzer does't recognize `ApiConventionType` on a base controller	#### Is this a Bug or Feature request?:Bug.#### Steps to reproduce:```cs[ApiConventionType(typeof(DefaultApiConventions))]public abstract class MyBaseController : ControllerBase``````cspublic class SomeController : MyBaseController{	[HttpGet]	public async Task<ActionResult<SomeDto>> Get(string id)	{		var result = await GetData(id);		if (result == null)		{			return NotFound(); // WARNING: undocumented 		}		return Ok(result);	}}```#### Description of the problem:In child controllers, the analyzer doesn't realize that there is an api convention being applied and it produces warnings. A workaround is to apply the convention on assembly level.#### Version of `Microsoft.AspNetCore.Mvc` or `Microsoft.AspNetCore.App` or `Microsoft.AspNetCore.All`:Using Asp.Net Core 2.2.<!--                                    --- NOTE ---1.  Try enabling logging (in the most verbose level) and see if the details help you in fixing    the issue you are seeing. Share the logs too if it helps in diagnosing the issue faster.    More info: https://docs.microsoft.com/en-us/aspnet/core/fundamentals/logging2.  If you are seeing an exception, include the full exceptions details (message and stack trace).    More info: https://docs.microsoft.com/en-us/aspnet/core/fundamentals/error-handling3.  If you believe you have an issue that affects the security of the platform please do    not create an issue, instead email your issue to 'secure@microsoft.com'. Your report may    be eligible for our bug bounty. More info: https://technet.microsoft.com/en-us/mt764065.aspx-->
4690	area-servers	How to get the current total number of requests？	
4522	area-infrastructure	Automate VS PR Creation from pipelines	- [x] Automate Symbol Publishing (Windows Symbols)- [x] Automate VSDrop Creation- [ ] Automate PR Creation
4521	area-infrastructure	Automate AspNetCore-Tooling dependency flow with DARC	
5670	area-mvc	Exposing the inner ref of an element via BlazorComponent returns an emtpy(?) ref	I have a component that inherits from BlazorComponent with this code:```protected override void BuildRenderTree(RenderTreeBuilder builder)        {            base.BuildRenderTree(builder);            builder.OpenElement(0, TagName);            foreach (var param in _attributesToRender)            {                builder.AddAttribute(1, param.Key, param.Value);            }            if (_classname != null) builder.AddAttribute(1, "class", _classname);            builder.AddElementReferenceCapture(2, capturedRef => { ElementRef = capturedRef; });            builder.AddContent(3, _childContent);            builder.CloseElement();        }```It's used like so:```<form onSubmit={this.alertValue}>    <Dynamic TagName="input" ElementRef="@inputRef" />        <button type="button" onclick="@OnClick">            Submit        </button></form>@functions {    ElementRef inputRef;    async void OnClick()    {        await inputRef.AlertValue();    }}```Which ultimately prints out to the console what the ref is. Like so:``` public static class ElementRefExtensions    {        public static async Task AlertValue(this ElementRef elementRef)        {            await JSRuntime.Current.InvokeAsync<bool>("blazorousSample.alertValue", elementRef);        }    }window.blazorousSample = {    alertValue: function (element) {        console.log("element: %O", element);        alert(element.value);    }};```One the javascript console I get:```{  "_blazorElementRef": null}```
4514	area-mvc	Add [FromQuery] Constructor to make parameter name assignment more simple	### Describe the solution you'd likeThe `FromQuery` attribute is great, though it could be helpful to have an optional constructor for the attribute to allow use like this:`[FromQuery("a_param_name")]` instead of having to use the constructor like this:`[FromQuery(Name = "<a_param_name")]`, similar to the pattern used in the `HttpMethodAttribute`'s template parameter.I would like to offer my time to make the change. Can I make a PR for this feature change?
4508	area-security	Angular 4 with .Net core 2.1 role based authorization issue	I am using Angular 4 with dot net core 2.1(project skeleton is the one which gets created by default in visual studio 2017). I am doing claim based policy validation as below in my startup.cs :```c#services.AddAuthorization(options =>            {                options.AddPolicy("ReaderRole", policy => policy.RequireClaim("role", "READER"));            }); ```and along with this I am decorating my API controller action with the attribute as shown below:```c#[Authorize(Policy = "ReaderRole")][HttpGet("{id}")]public async Task<JsonResult> Get(string id){}```Now authorization is working as expected and in case if user is not authorized controller is throwing below error but the response is in HTTP which browser(chrome) is blocking and I am not able to proceed further. My angular is not receiving the repose of the api call(.Net api) and it breaks in between.Mixed Content: The page at 'https://myURL/home' was loaded over HTTPS, but requested an insecure XMLHttpRequest endpoint 'http://myURL/Account/AccessDenied?returnUrl=%2Fapi%2FAccount%2Frandomemail@xxx.com'. This request has been blocked; the content must be served over HTTPS.
4506	area-mvc	JsonConverter Deserializing Polymorphic List and ModelState Error Context	### DescriptionWhen using a Polymorphic JsonConverter on a list of objects in a request to an Asp.Net Core Web app ModelStateValidation for properties of the objects in that list lose their context.  For example if i have an object Person and that object has a property Friends which is a List<Person>, if I set the Gender enum to an invalid enum value when using  JsonConverter i get a response like:```json{    "gender": [        "The input was not valid."    ]}but if you take the JsonConverter off of the model you get:{    "friends[0].gender": [        "The input was not valid."    ]}```I tried to place JsonConverters in the AddJsonOptions extension method on IServiceCollection, or directly on the model with the same result, not that I expected it to change.### To Reproduce1. Using this version of ASP.NET Core 2.1 or 2.22. Open the solution contained inside of the Stuffies.zip file.3. Hit Debug4. Make a request via postman or whatever tool you like and post to https://localhost:5001/api/values.using the following json:```json{	"name":"Bob Jones",	"gender":"Male",	"friends":[		{			"name":"Steven",			"gender":"cat"		}	]}```5. You'll see that the context of the response exists in the response: friends[0].gender6. Now go into the ValuesController and uncomment the Attributes on the Person class7. Debug again and do the same Post4. See the differences in the previously mentioned responses between when you add or remove the Attributes from the Person class.  Now the response will have : gender without the context.### Expected behaviorI expected the response to have the context on the ModelState error.### Screenshots/Sample ProjectIf applicable, add screenshots to help explain your problem.![stuffies](https://user-images.githubusercontent.com/32906437/49656041-ee04bf80-fa01-11e8-8c0d-ea593812a4d0.PNG)[Stuffies.zip](https://github.com/aspnet/AspNetCore/files/2657774/Stuffies.zip)
4504	area-mvc	RequestLocalizationMiddleware logs at warning	### Describe the bugWhen the RequestLocalizationMiddleware detects an unsupported language, it logs at the warning level.### To ReproduceSteps to reproduce the behavior:1. Using this version of ASP.NET Core 2.12. Setup the localization as documented.3. Set the culture/uiculture values to something that isn't added supported collections.4. Observe warning error messages. See: RequestCultureProviderLoggerExtensions.cs### Expected behaviorThis seems a bit severe given that this value is passed by the client, for instance if Spanish is requested but only French is specified, every requests gets 1 or more warnings.Perhaps make this configurable and/or reduce it to a debug level.
4503	area-mvc	asp.net core2.2 Custom Binders For array property not work	show code:action:        [HttpPost]        public ActionResult SaveCustomer(Customer customer)        {            return View("Index");        }    public class Address    {        [ModelBinder(BinderType = typeof(TestBinder))]        public string Street { get; set; }        [ModelBinder(BinderType = typeof(TestBinder))]        public string City { get; set; }    }    public class Customer    {              public Address[] Addresses { get; set; }    } Custom Binders:    public class TestBinder : IModelBinder    {        public Task BindModelAsync(ModelBindingContext bindingContext)        {            if (bindingContext == null)            {                throw new ArgumentNullException(nameof(bindingContext));            }            var Name = bindingContext.ModelName;            var ValueStr = GetValue(bindingContext, Name);            bindingContext.ModelState.SetModelValue(bindingContext.ModelName, "Test", bindingContext.ModelName);            bindingContext.Result = ModelBindingResult.Success("Test");            return Task.CompletedTask;        }        private string GetValue(ModelBindingContext context, string name)        {            ValueProviderResult result = context.ValueProvider.GetValue(name);            return result.FirstValue;        }    } BindModelAsync Function is not working...
4501	area-mvc	[Blazor] Referencing the project name	This issue is intended for project maintainers and developers that are building custom tooling and/or projects for _Blazor_. Now that _Blazor_ is going to be renamed to _Razor Components_, how are we going to reference the _Blazor_ when describing our project? Are we going to reference to the _Blazor_ or _Razor Components_?As I can see the _Blazor_ is mentioned in [README](https://github.com/aspnet/AspNetCore/tree/master/src/Components) along with Razor Components. Also what will happen with the [web page](https://blazor.net/)?
5845	area-identity	Nuget Package Dependencies NETCoreApp 3.0, please change to NETStandard 2.0	https://www.nuget.org/packages/Microsoft.AspNetCore.Identity.EntityFrameworkCore/3.0.0-preview-18579-0056
5397	area-signalr	feat: in-memory stub for local development	### Please include as much of the following as you can in your bug report* Versions of Client-Side NPM Packages: 1.1.0* Are you using the C# client or the JavaScript client: JS/TS* The Operating System on the Client (Windows/Linux/macOS): Windows* The Browser on the client, if using the JavaScript client (IE/Chrome/Edge/Firefox/etc.): All### ProposalHave you considered developing an in-memory stub which, if enabled, simulates websocket connection with a developer-given dataset using observables?Something like [this](https://github.com/angular/in-memory-web-api) (not necessarily built on Angular as the example).If no, are you interested into making one and what do you think will be the effort to build it (if it's doable at all)?Would you accept a PR for that?
4498	area-servers	Simplify usage of distributed tracing on by default in ASP.NET Core and HttpClient	Today ASP.NET Core and HttpClient can be configured to flow a hierarchical request id throughout the stack (incoming and outgoing). Doing this properly is fragile and not very approachable. The goal of this issue is to make that turn key and on by default.
5271	area-mvc	Update Docs for 2.2 Template	The Asp.Net Core Angular SPA Template in Asp.Net Core 2.2 has finally been updated to Angular 6, which is great since we can simply use ng update to go to Angular 7 now.But the docs are still for an older Angular Version. So the required configuration for SSR is missing.Could you please update the docs?https://docs.microsoft.com/en-us/aspnet/core/client-side/spa/angular?view=aspnetcore-2.2&tabs=visual-studio 
5669	area-mvc	Support for Visual Studio 2019	Make `ASP.NET Core Blazor Language Services` available for VS 2019.
5844	area-identity	RefreshSignInAsync could happen with a different user	Related: https://github.com/aspnet/Identity/issues/1900Instead of reiterating what was already said there, we're using it for a different goal, we allow delegated requests in certain cases, these however end up in the same code path which will call refresh.Could we think about a way to guard the SignInAsync call inside RefreshSignInAsync, e.g. check in an agnostic as possible way that the currently logged in user is the same as the passed in user, and throw otherwise? That wouldn't solve my problem per se, I'd want to introduce a condition around this anyway if it'll throw but it will make people aware of this api's pitfalls.  /cc @blowdart (I'm obviously not the first one that finds this api highly unprincipled and frankly dangerous, mixing in the previous auth properties with any new user you pass in, and to call it  "Refresh")
4483	area-signalr	donetcore 2.2 broke signalr	I have the latest aspnetcore 2.2.0 locally, and no longer get OnConnected events in SignalR (authenticated hub). Still using SignalR 1.0.4 on server, client is angular, and doesn't work with either 1.0.4 or 1.1.0. Same client works with the previous aspnetcore version (2.1.6) with SignalR 1.0.3 and 1.0.4. I get the same problem with both regular SignalR and Azure SignalR.Client side`"@aspnet/signalr": "^1.1.0",`
4480	area-mvc	Api Analyzer crashes, when trying to see potential fixes	Create a new ASP.NET Core API project, and in the default controller add the following code:```csharp    public class Person    {        public int Id { get; set; }        public string Name { get; set; }    }public static List<Person> People = new List<Person>()        {            new Person { Id = 0, Name = "S1" },            new Person { Id = 1, Name = "S2"},            new Person { Id = 2, Name = "S3"}        };[HttpGet("{id}")]        public ActionResult<Person> Get(int id)        {            if (id < 0)            {                return NotFound();            }            var person = People.Where(p => p.Id == id);            if (person != null)            {                return Ok(person);            } else            {                return NotFound();            }        }```There will be a squiggle under the `NotFound()` method. Click to show potential fix and it will crash with the following error:```System.ArgumentException : An item with the same key has already been added.   at System.ThrowHelper.ThrowArgumentException(ExceptionResource resource)   at System.Collections.Generic.Dictionary`2.Insert(TKey key,TValue value,Boolean add)   at Microsoft.AspNetCore.Mvc.Api.Analyzers.AddResponseTypeAttributeCodeFixAction.CalculateStatusCodesToApply(CodeActionContext& context,IList`1 declaredResponseMetadata)   at async Microsoft.AspNetCore.Mvc.Api.Analyzers.AddResponseTypeAttributeCodeFixAction.GetChangedDocumentAsync(<Unknown Parameters>)   at async Microsoft.CodeAnalysis.CodeActions.CodeAction.GetChangedSolutionAsync(<Unknown Parameters>)   at async Microsoft.CodeAnalysis.CodeActions.CodeAction.ComputeOperationsAsync(<Unknown Parameters>)   at async Microsoft.CodeAnalysis.CodeActions.CodeAction.GetPreviewOperationsAsync(<Unknown Parameters>)   at async Microsoft.CodeAnalysis.Editor.Implementation.Suggestions.SuggestedAction.GetPreviewResultAsync(<Unknown Parameters>)   at async Microsoft.CodeAnalysis.Editor.Implementation.Suggestions.SuggestedActionWithNestedFlavors.<>c__DisplayClass11_0.<GetPreviewAsync>b__0(<Unknown Parameters>)   at async Microsoft.CodeAnalysis.Extensions.IExtensionManagerExtensions.PerformFunctionAsync[T](<Unknown Parameters>)```The issue doesn't reproduce, if one of the `NotFound` returns is removed.
4468	area-mvc	Cannot generate routes that are defined but not implemented in ASP.NET Core 2.2.0 compared to 2.1.x	### Describe the bugIn ASP.NET Core 2.1.x, it was possible to define routes without having to implement handlers for them and then use `IUrlHelper` to build URLs for these routes in the application.This was useful for microservice scenarios where multiple applications are deployed behind a load balancer for the same domain name and could generate URLs for other applications. For example, you could use them for `Location` HTTP response headers and other HATEOS/HAL-style scenarios where links to other resources servied by other applications are contained in the response.In ASP.NET Core 2.2.0, attempts to build such routes using `IUrlHelper` just return `null`.The previous behaviour can be restored by setting `MvcOptions.EnableEndpointRouting` to `false`.### To Reproduce```csharppublic void Configure(IApplicationBuilder app){    app.UseMvc(        (routes) =>        {            routes.MapRoute(                name: "default",                template: "{controller=Home}/{action=Index}/{id?}");            routes.MapRoute("foo", "/foo/foo");            routes.MapRoute("bar", "/bar/bar/{id}");        });}public IActionResult Index(){    var data =  new    {        foo = urlHelper.RouteUrl("foo", new { page = 1 }),    // Actual: null; Expected: "/foo/foo?page=1"        bar = urlHelper.RouteUrl("bar", new { id = "myId" }), // Actual: null; Expected: "/bar/bar/myId"    };    return Ok(data);}```### Expected behaviorRoutes can be defined and built with `IUrlHelper` or `LinkGenerator`, even if they do not map to an MVC action.
5668	area-mvc	Enhancement suggestion: Components as attributes in other components or tags	```Html<MyComponent Memoize="true" ComponentProperty="@SomeValue" />````Memoize` would be another component which defines the `Attribute` and had full access to the underlying component. As an example it could even prohibit rendering and inject a dynamic rendertree which could be stored in a cache. I believe `Taghelpers` can do something similar.More Examples:```Html<MyComponent Repeat="5" ComponentProperty="@SomeValue" /><MyComponent HideWhenEnvironment="Production" ComponentProperty="@SomeValue" /><MyComponent DisplayWhenEnvironment="Debug" ComponentProperty="@SomeValue" /><MyComponent LazyLoad="true" ComponentProperty="@SomeValue" /><MyComponent DataSourceWithCachingAndErrorHandling="/api/category/value/@value;bindto(ComponentProperty)" ComponentProperty="@SomeValue" />[...]```
5843	area-identity	Add AddClaimsAsync to RoleManager	`UserManager` has two methods for adding claims (`AddClaimsAsync` and `AddClaimAsync`) but `RoleManager` has only one method (`AddClaimAsync`).If I'm not wrong calling `AddClaimAsync` in a loop will result in multiple queries to the database?Calling `AddClaimsAsync` should add multiple claims in 1 query?
4464	area-identity	Reference to type 'IUserTwoFactorStore<>' claims it is defined in 'Microsoft.AspNetCore.Identity', but it could not be found	### Describe the bugA clear and concise description of what the bug is.### To ReproduceSteps to reproduce the behavior:1. Using this version of ASP.NET Core '...'2. Run this code '....'3. With these arguments '....'4. See error### Expected behaviorA clear and concise description of what you expected to happen.I'm using ASP.Net Core Identity with MongoDB and I get error of reference of IUserTwoFactorStore### ScreenshotsIf applicable, add screenshots to help explain your problem.![devenv_2018-12-06_22-23-22](https://user-images.githubusercontent.com/13591213/49593195-920c4d80-f9a5-11e8-9d64-ea0dfff94ec1.png)### Additional contextAdd any other context about the problem here.Include the output of `dotnet --info`My package version```    <PackageReference Include="IdentityServer4" Version="2.3.2" />    <PackageReference Include="Microsoft.AspNetCore.App" />    <PackageReference Include="Microsoft.AspNetCore.Identity" Version="2.1.6" />    <PackageReference Include="Microsoft.AspNetCore.Identity.MongoDB" Version="1.0.2" />    <PackageReference Include="Microsoft.AspNetCore.Razor.Design" Version="2.1.2" PrivateAssets="All" />    <PackageReference Include="Microsoft.Extensions.Identity.Core" Version="2.1.6" />    <PackageReference Include="MongoDB.Driver" Version="2.7.2" />```
5842	area-identity	Checking if claim exist before adding to prevent duplicates	Proposition:add methods like `AddClaimIfNotExistAsync` and `AddClaimsIfNotExistAsync`, what do you think? Or should it be a responsibility of the caller?or add those checks inside `AddClaimsAsync` and `AddClaimAsync`. Because what's the sense in allowing to add duplicate claims?
4462	area-mvc	RedirectRoute and map route default values issue with AspNetCore 2.2	### Describe the bugWhen a default value is defined for a parameter in the route map, the values defined in redirect methods are ignored.### To ReproduceSteps to reproduce the behavior:1. Using this version of ASP.NET Core '2.2'2. Run this code : `RedirectToRoute(new { action = nameof(Details), id=10 });`Or`RedirectToAction(nameof(Details), new {id=10 });`With route defined like this:```routes.MapAreaRoute(                   name: entityName,                   areaName: _moduleName,                   template: "App/" + _route + "/{controller}/{action}/{id?}",                   defaults: new { action = "Index", id="" },                   constraints: new { controller = entityName }               );```Controller action is :  `      public virtual Task<IActionResult> Details(int id) `When I use this code with AspNetCore 2.1 everything works. But with 2.2, the action is called with id = 0.If I remove the id in the map route definition, everything works:```routes.MapAreaRoute(                   name: entityName,                   areaName: _moduleName,                   template: "App/" + _route + "/{controller}/{action}/{id?}",                   defaults: new { action = "Index"},                   constraints: new { controller = entityName }               );```
5667	area-mvc	Json Data Annotations	Maybe I didn't find the correct method, but I faced an issue using Dtos.I'm doing some application with a backent and a frontend sharing the same dtos in a separate dll.I used to do like this`[JsonProperty("qnaList")] public List<KBEntry> Entries { get; set; } = new List<KBEntry>();`but it seems Blazor doesn't support NewtonSoft Data Annottions.What could be the good solution for that problem if there's one right now.Thanks.
5396	area-signalr	Question: using ClientWebsocket to connect to SignalR Hub	Hi all,not an issue but merely a question. I have a scenario where i need to use a websocketclient (ClientWebsocket, WebsocketSharp) to connect and communicate directly with a signalR hub and thus using "ws://......." to connect to and also being able to specify subprotocol. Is this possible at all?Thanks in advance,Riccard
4461	area-mvc	Endpoint Routing - IActionConstraint	According to https://blogs.msdn.microsoft.com/webdev/2018/08/27/asp-net-core-2-2-0-preview1-endpoint-routing/ we should open issues regarding our usage of ``IActionConstraint`` here. So this is neither a bug nor a feature request, but just for documentation purposes.In one of the applications I maintain we use a concept similar to the system described in http://byterot.blogspot.com/2012/12/5-levels-of-media-type-rest-csds.htmlThe interesting part is the table at the end.We offer the possibility to supply additional tokens in the Accept-Header and/or Content-Type header (depending on http method) and we use ``IActionConstraint`` to check for these tokens (specifically version and some model tokens) and route to the appropriate actions.
4451	area-servers	IIS: ASP.NET Core Module blocks install when Shared Configuration is used - 2.2.0-preview3 to RTM regression	When we tried to upgrade our 2.2.0-preview3 ASP.NET Core IIS hosting module to 2.2.0 via Puppet, we get an error:![image](https://user-images.githubusercontent.com/454813/49553603-7a11cc80-f8c6-11e8-8aa4-af51d7f51e88.png)It seems this is a [regression from the preview 3 release](https://twitter.com/sshirhatti/status/1070476319748571137) where it was allowed. This has changed our Puppet deploy from working to inoperable. Disabling and re-enabling Shared Configiuration is non-trivial and a ton more to automate for deploy of this module. My understanding from Twitter is that *some* configurations broke with this (ours was fine) and so as a result none are allowed.I'd imagine anyone using Chocolatey to install has the same issue with the scenario, so an extra arg to bypass the check shouldn't be the first solution here. Can we please only check for the error and present this message ***only if it's a problem***?We had several projects ready to go live on 2.2 and others that are on preview3, so suffice to say this is quite the killer to rollout plans and a real enthusiasm curber - it's currently blocking our rollout of 2.2 at Stack Overflow. We need 2.2 RTM for .exe naming, which affects service deploys and such...since that transition is painful from preview3, we've delayed releases until RTM lands (and now...indefinitely). A fix to this soon would be much appreciated.### To ReproduceSteps to reproduce the behavior:1. Enable shared configuration2. Install 2.2.0-preview 3 hosting module3. Attempt to install 2.2.0 RTM hosting module### Expected behaviorThis should be allowed as it was in 2.2.0-preview3.cc @DamianEdwards @shirhatti 
4447	area-servers	Wait to dispose RequestAborted CTS	Partially Addresses #4422
4444	area-servers	IIS Express in .NET Core 2.2 doesn't response if add .UseKestrel(options => options.AddServerHeader = false)	### Describe the bugIIS Express doesn't response in .NET Core 2.2 if use a options.AddServerHeader = falseIf remove this command, all work.### To ReproduceSteps to reproduce the behavior:1. Run dotnet new mvc2. In Program.cs add .UseKestrel(options => options.AddServerHeader = false)3. In launchSettings.json add "ancmHostingModel": "InProcess" to "IIS Express" profile (or do it via Visual Studio in project debug properties page)4. Run the program on IIS Express5. See infinite loading### Expected behaviorThe page opened.### Additional context.Net Core SDK version: 2.2.100Windows 10 1809
4439	area-mvc	Microsoft.AspNetCore.Mvc.Api.Analyzers not respecting XML comments.	### Describe the bugWhen I first installed `Microsoft.AspNetCore.Mvc.Api.Analyzers` I got a ton of: > Action method returns undeclared status code '404'.After clicking on them, they went away. Swashbuckle supports a nonstandard XML comment `<response ...` [as seen here.](https://github.com/domaindrivendev/Swashbuckle#response-codes). Is this supported?It also has an attribute for [`[SwaggerResponse(404...`](https://github.com/domaindrivendev/Swashbuckle.AspNetCore#enrich-response-metadata) is this support in lieu of `[ProducesResponseType]`? I assume so since [it inherits from `ProducesResponseTypeAttribute`](https://github.com/domaindrivendev/Swashbuckle.AspNetCore/blob/master/src/Swashbuckle.AspNetCore.Annotations/SwaggerResponseAttribute.cs). But i didn't see any of this information in the announcement [here](https://blogs.msdn.microsoft.com/webdev/2018/08/23/asp-net-core-2-20-preview1-open-api-analyzers-conventions/).Are we locked into using `[ProducesResponseType]` and/or `[SwaggerResponse]`?### To Reproduce```csharp/// <summary>/// Gets a single Product./// </summary>/// <param name="productId">The requested Product identifier.</param>/// <returns>The requested Product.</returns>/// <response code="200">The Product was successfully retrieved.</response>/// <response code="404">The Product does not exist.</response>[HttpGet("{productId}", Name = ITILLifecycleControllerRoute.GetProduct)][HttpHead("{productId}", Name = ITILLifecycleControllerRoute.HeadProduct)]public async Task<ActionResult<ProductViewModel>> Get(int productId){    var product = await _genericGetters.GetByIdAsync(productId);    if (product == null)    {        return NotFound();    }    return product;}```### Expected behaviorIf `/// <response ...`  XML tags are used to state we return a 404, then the `Microsoft.AspNetCore.Mvc.Api.Analyzers` should not complain about it because this is official supported by Swashbuckle and the correct Swagger doc will in fact be generated. Just as it would by using `[SwaggerResponse]` and `[ProducesResponseType]`.### ScreenshotsIf applicable, add screenshots to help explain your problem.![image](https://user-images.githubusercontent.com/2934507/49542206-8da73e00-f89a-11e8-9518-f00d411e964f.png)### Additional contextTo see why I want this, it might be helpful to see this discussion I had with @domaindrivendev https://github.com/domaindrivendev/Swashbuckle.AspNetCore/issues/816#issuecomment-405442154
4438	area-tooling	Removed unused app component css file	Summary of the changes (Less than 80 chars) - Removed unused css for app component
4432	area-servers	Add an event log message when hostfxr load fails with bitness missmatch	Original issue: https://github.com/aspnet/AspNetCore/issues/4413
4431	area-servers	AV when loading of hostfxr fails and stdout is enabled	Original issue:https://github.com/aspnet/AspNetCore/issues/4413Seems to be a problem with `fileoutputmanager`**Debug logs**```[aspnetcorev2.dll] Initializing logs for 'C:\Program Files\IIS\Asp.Net Core Module\V2\aspnetcorev2.dll'. Process Id: 3296.. File Version: 12.2.18316.0. Description: IIS ASP.NET Core Module V2. Commit: ce8cf65589734f82b0536c543aba5bd60d0a5a98.[aspnetcorev2.dll] Resolving hostfxr parameters for application: '.\myproject.exe' arguments: '' path: 'C:\inetpub\sites\myproject-2.2-test\'[aspnetcorev2.dll] Known dotnet.exe location: ''[aspnetcorev2.dll] Process path '.\myproject.exe' is not dotnet, treating application as standalone or portable with bootstrapper[aspnetcorev2.dll] Checking application.dll at 'C:\inetpub\sites\myproject-2.2-test\.\myproject.dll'[aspnetcorev2.dll] Checking hostfxr.dll at 'C:\inetpub\sites\myproject-2.2-test\.\hostfxr.dll'[aspnetcorev2.dll] hostfxr.dll found app local at 'C:\inetpub\sites\myproject-2.2-test\.\hostfxr.dll', treating application as standalone[aspnetcorev2.dll] Parsed hostfxr options: dotnet location: '' hostfxr path: 'C:\inetpub\sites\myproject-2.2-test\.\hostfxr.dll' arguments:[aspnetcorev2.dll] Argument[0] = 'C:\inetpub\sites\myproject-2.2-test\.\myproject.exe'[aspnetcorev2.dll] c:\b\w\e37dd45d8cd1eaf4\src\iisintegration\src\aspnetcoremodulev2\aspnetcore\handlerresolver.cpp:224 Operation failed with LastError: 193 HR: 0x800700c1[aspnetcorev2.dll] Failed HRESULT returned: 0x800700c1 at c:\b\w\e37dd45d8cd1eaf4\src\iisintegration\src\aspnetcoremodulev2\aspnetcore\handlerresolver.cpp:80 [aspnetcorev2.dll] Event Log: 'Could not find inprocess request handler. Captured output from invoking hostfxr: ' End Event Log Message.[aspnetcorev2.dll] Failed HRESULT returned: 0x80070002 at c:\b\w\e37dd45d8cd1eaf4\src\iisintegration\src\aspnetcoremodulev2\commonlib\fileoutputmanager.cpp:119 [aspnetcorev2.dll] Throwing ResultException for HRESULT 0x80070002 at c:\b\w\e37dd45d8cd1eaf4\src\iisintegration\src\aspnetcoremodulev2\commonlib\fileoutputmanager.cpp:119 [aspnetcorev2.dll] Initializing logs for 'C:\Program Files\IIS\Asp.Net Core Module\V2\aspnetcorev2.dll'. Process Id: 7796.. File Version: 12.2.18316.0. Description: IIS ASP.NET Core Module V2. Commit: ce8cf65589734f82b0536c543aba5bd60d0a5a98.[aspnetcorev2.dll] Resolving hostfxr parameters for application: '.\myproject.exe' arguments: '' path: 'C:\inetpub\sites\myproject-2.2-test\'[aspnetcorev2.dll] Known dotnet.exe location: ''[aspnetcorev2.dll] Process path '.\myproject.exe' is not dotnet, treating application as standalone or portable with bootstrapper[aspnetcorev2.dll] Checking application.dll at 'C:\inetpub\sites\myproject-2.2-test\.\myproject.dll'[aspnetcorev2.dll] Checking hostfxr.dll at 'C:\inetpub\sites\myproject-2.2-test\.\hostfxr.dll'[aspnetcorev2.dll] hostfxr.dll found app local at 'C:\inetpub\sites\myproject-2.2-test\.\hostfxr.dll', treating application as standalone[aspnetcorev2.dll] Parsed hostfxr options: dotnet location: '' hostfxr path: 'C:\inetpub\sites\myproject-2.2-test\.\hostfxr.dll' arguments:[aspnetcorev2.dll] Argument[0] = 'C:\inetpub\sites\myproject-2.2-test\.\myproject.exe'[aspnetcorev2.dll] c:\b\w\e37dd45d8cd1eaf4\src\iisintegration\src\aspnetcoremodulev2\aspnetcore\handlerresolver.cpp:224 Operation failed with LastError: 193 HR: 0x800700c1[aspnetcorev2.dll] Failed HRESULT returned: 0x800700c1 at c:\b\w\e37dd45d8cd1eaf4\src\iisintegration\src\aspnetcoremodulev2\aspnetcore\handlerresolver.cpp:80 [aspnetcorev2.dll] Event Log: 'Could not find inprocess request handler. Captured output from invoking hostfxr: ' End Event Log Message.```
5949	area-hosting	Unable to use ConfigureTestServices with StructureMap	I'm using structure map which means I have to configure my `ConfigureServices` method to return a `IServiceProvider` as per the example here: https://github.com/structuremap/StructureMap.Microsoft.DependencyInjection#example-1.ConfigureTestServices registers a `IStartupConfigureServicesFilter`  which results in the following exception:A ConfigureServices method that returns an IServiceProvider is not compatible with the use of one or more IStartupConfigureServicesFilter. Use a void returning ConfigureServices method instead or a ConfigureContainer method.This is thrown here: https://github.com/aspnet/Hosting/blob/cfe9b26a34af15c4943240d790ee5d1a168290c9/src/Microsoft.AspNetCore.Hosting/Internal/StartupLoader.cs#L185I'm trying to register a test authentication schema which as far as I can tell should be done via ConfigureTestServices, but I'm using structuremap so I'm not sure how else I can go about this. My customer app factory looks like this:    public class CustomWebApplicationFactory<TStartup>: WebApplicationFactory<TStartup> where TStartup : class    {        protected override void ConfigureWebHost(IWebHostBuilder builder)        {            builder.ConfigureTestServices(services => {                services.AddScheme<TestAuthenticationOptions, TestAuthentication>("Test", null);            });        }   }Is there any way to achieve this without putting some testing code in my primary website (the SUT)?
5395	area-signalr	3.0.0 Milestone Doc Checklist	Below are the docs (with associated issues for docs and/or product) we'll need to add for 3.0.0. - [ ] Java Streaming Support #2927, #3301 - [ ] Client to server streaming .NET and TS clients
4425	area-signalr	Update repo links for SignalR TS client in package.json after move	The SignalR TS client sources were moved to aspnet/AspNetCore, however this change hasn’t been reflected in `package.json` that is used for showing the readme and repository links on npmjs.com.
